total_transactions,unique_assets,unique_actions,total_volume,avg_transaction_size,account_age_days,transactions_per_day,repayment_ratio,borrow_count,repay_count,frequency_consistency,avg_days_between_transactions,total_deposits,total_borrows,utilization_ratio,healthy_utilization_score,deposit_count,deposit_to_borrow_ratio,asset_diversity_score,action_diversity_score,hour_pattern_consistency,day_variety_score,weekend_activity_ratio,liquidation_count,liquidation_volume,was_liquidated,recent_activity_ratio,risk_score,amount_variability,round_number_ratio,transaction_regularity,bot_like_score,wallet,reliability_score,utilization_score,longevity_score,diversity_score,liquidation_risk_score,bot_behavior_score,volume_consistency_score,credit_score,score_category
2,1,1,2.655087,1.3275435,7,0.2857142857142857,0.0,0,0,1.0,6.835034722222222,2.655087,0.0,0.0,1.0,2,2.0,0.5,0.2,0.7642977396044841,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.08791006750508273,0.0,0.0,0.0,0x04488eb67ce58d792983ff37f3c625a204323281,0.5316496527777778,1.0,0.03436399217221135,0.38,1.0,1.0,0.5758201350101655,654.8580187707844,Fair (Elevated Risk)
9,2,3,23882.216701,2653.5796334444444,66,0.13636363636363635,0.45272575039609997,3,4,0.6348516283298893,8.128375289351851,42.987137,16410.0,381.74210113132216,0.0,2,0.6666666666666666,0.2222222222222222,0.6,0.46298291863385543,0.7142857142857143,0.1111111111111111,0,0,0,0.5555555555555556,0.0,1.0,0.3333333333333333,0.0,0.0,0x044a9157c17119eb476f564da8a9b03dfe5ac7f1,0.5902620357638882,0.0,0.11940224159402242,0.3733333333333333,1.0,1.0,0.0,452.8091785134087,Very Poor (Very High Risk)
27,5,4,2.799518395226516e+16,1036858664898709.6,117,0.23076923076923078,3.378926271204925e-12,9,3,0.4723034500453701,4.462954950138889,2.2638703023313096e+16,5345480928934000.0,0.2361213415551801,1.0,14,1.5555555555555556,0.18518518518518517,0.8,0.28395419901344443,0.7142857142857143,0.4444444444444444,0,0,0,0.37037037037037035,0.0,1.0,0.5555555555555556,0.0,0.0,0x044a9c43e95aa9fd28eea25131a62b602d304f1f,0.3970614855135737,1.0,0.21079030558482614,0.43111111111111117,1.0,1.0,0.0,623.9950283272284,Fair (Elevated Risk)
2,2,2,320671.724353,160335.8621765,13,0.15384615384615385,0.0,0,0,1.0,12.510844907407407,160158.048442,0.0,0.0,1.0,1,1.0,1.0,0.4,0.35181878391233146,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.0015683739837896657,0.0,0.0,0.0,0x044c53d8576d4d700e6327c954f88388ee03b8db,0.47489155092592594,1.0,0.03367755532139094,0.76,1.0,1.0,0.40313674796757937,669.9313584280691,Fair (Elevated Risk)
9,3,4,1658539369781783.0,184282152197975.88,4,2.25,1.0004593200655185,1,1,0.0,0.47227141203703704,999.129701,600000000000000.0,600522634248.0635,0.0,1,1.0,0.3333333333333333,0.8,0.8116019449131869,0.42857142857142855,0.7777777777777778,0,0,0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0x044c9a9b81b28f344ee80db712af9ee6f1bc65d5,0.6952772858796297,0.0,0.18657534246575344,0.52,1.0,1.0,0.0,503.80562283977036,Poor (High Risk)
1,1,1,1.107128,1.107128,1,1.0,0.0,0,0,0.0,0.0,1.107128,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x044f1646303ed25521cbdae0f37ca2b65d898281,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,51000000000000.0,51000000000000.0,1,1.0,0.0,0,0,0.0,0.0,51000000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x044f4923a8251bf87281455eb95d030054771498,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
6,2,2,270.802944,45.133824000000004,6,1.0,0.0,2,0,0.5,1.120349537037037,193.430036,77.372908,0.40000461975822615,1.0,4,2.0,0.3333333333333333,0.4,0.5997685854593806,0.42857142857142855,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0450054af2245d1799292e4fc6c9da720822b417,0.4387965046296296,1.0,0.08986301369863015,0.36,1.0,1.0,0.0,609.1785782122018,Fair (Elevated Risk)
22,4,4,3540572834413500.5,160935128836977.28,142,0.15492957746478872,4.958211339470555e-11,7,3,0.07647817460361495,6.757154982361111,2000000258003.953,3538572833721420.0,1769.2861886192948,0.0,7,1.0,0.18181818181818182,0.8,0.6229114597395364,0.5714285714285714,0.0,0,0,0,0.13636363636363635,0.0,1.0,0.5,0.0,0.0,0x045038d82b5c27b5c992994cd4129aa80fd1a20c,0.2553719025773062,0.0,0.24581902373142966,0.42909090909090913,1.0,1.0,0.0,393.6249201131319,Very Poor (Very High Risk)
1,1,1,1600000000000.0,1600000000000.0,1,1.0,0.0,0,0,0.0,0.0,1600000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0450c0df7db64b4793b9847384ab3b95dd7983d8,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
4,2,4,1.22e+16,3050000000000000.0,1,4.0,1.0,1,1,0.0,0.00034722222222222224,5400000000000000.0,700000000000000.0,0.12962962962962962,1.0,1,1.0,0.5,0.8,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.8896873000627019,1.0,0.8236165792623606,0.8941699475574164,0x0450d81146ae1eb15d886b0a35673dbb9e74be19,0.6999965277777778,1.0,0.32164383561643844,0.6200000000000001,1.0,0.10583005244258359,0.0,645.8287125311685,Fair (Elevated Risk)
6,2,2,94992743.18992199,15832123.864986999,41,0.14634146341463414,0.0,0,0,0.6150998205402496,8.096060185185184,94989058.52928899,0.0,0.0,1.0,4,4.0,0.3333333333333333,0.4,0.44056907221448427,0.5714285714285714,0.0,0,0,0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0x04518072ea655451b801dfa3c1c2f4277dc5ba62,0.40356934431022307,1.0,0.07910457734714332,0.36,1.0,1.0,0.0,598.7580226796272,Poor (High Risk)
12,3,3,4809500000001514.0,400791666666792.8,18,0.6666666666666666,1.0010215702639742,2,2,0.4696699141100893,1.5788825757523146,4809500000000000.0,756.988557,1.5739443954673043e-13,1.0,8,4.0,0.25,0.6,0.42543567962397966,0.8571428571428571,0.25,0,0,0,1.0,0.0,1.0,0.5833333333333334,0.0,0.0,0x0451864cdd0cb179893eb91057da7746b5b1973b,0.8251121484755037,1.0,0.08292237442922375,0.39,1.0,1.0,0.0,707.7163932832595,Good (Moderate Risk)
1,1,1,98900000000.0,98900000000.0,1,1.0,0.0,0,0,0.0,0.0,98900000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x04526ea5982ca846bc7e4f87a1842f92e20d8995,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
4,2,4,4.091400000000409e+16,1.0228500000001022e+16,1,4.0,1.0,1,1,0.0,0.0003317901157407407,2.0457e+16,2045.0,9.99657818839517e-14,1.0,1,1.0,0.5,0.8,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.28736960716071813,0.0,0x0452d528c990273208cd331b2c14de884354ea5b,0.6999966820988426,1.0,0.32164383561643844,0.6200000000000001,1.0,1.0,0.0,735.2457458671764,Good (Moderate Risk)
62,6,4,2.369591721468272e+16,382192213140043.9,3,20.666666666666668,1.0000871220588237,10,6,0.2592927417287074,0.03888528384259259,1.1847850817182738e+16,3400.0,2.8697187806155e-13,1.0,26,2.6,0.0967741935483871,0.8,0.5754102500931597,0.42857142857142855,0.6129032258064516,0,0,0,1.0,0.0,0.9735507630135148,0.43548387096774194,0.0,0.0,0x04537c1eeaa19e1b8692c81ff68e9d403d0396ab,0.7773989696801863,1.0,0.4049315068493151,0.3780645161290323,1.0,1.0,0.0,742.8959200603471,Good (Moderate Risk)
6,2,1,4950601194780552.0,825100199130092.0,12,0.5,0.0,0,0,1.0,2.2710833333333333,4950601194780552.0,0.0,0.0,1.0,6,6.0,0.3333333333333333,0.2,0.637077194209343,0.7142857142857143,0.16666666666666666,0,0,0,1.0,0.0,1.0,0.3333333333333333,0.7156414137173126,0.0,0x04537ca12d92128f89716947a3fec9a2eb5b93a5,0.5772891666666666,1.0,0.05972602739726028,0.28,1.0,1.0,0.0,631.2811957762558,Fair (Elevated Risk)
1,1,1,113561367144996.12,113561367144996.12,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x045407d52663df08276eaa6fd367f8608f76ddf8,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
23,4,4,6375150694856462.0,277180464993759.22,21,1.0952380952380953,0.0008540638871334497,4,6,0.04216164395024302,0.948136047974537,6024306977107241.0,350299158990657.3,0.0581476276560635,1.0,8,2.0,0.17391304347826086,0.8,0.5376493582333544,0.7142857142857143,0.30434782608695654,0,0,0,1.0,0.0,1.0,0.13043478260869565,0.0,0.0,0x04541945d4d64141a70d355c6775173323551724,0.30350875826018087,1.0,0.1221395955642531,0.4243478260869566,1.0,1.0,0.0,586.6329115083788,Poor (High Risk)
4,2,2,1830000018328.0,457500004582.0,30,0.13333333333333333,0.0,0,0,0.5669872981077807,9.782820216041667,1830000009164.0,0.0,0.0,1.0,3,3.0,0.5,0.4,0.4846117967977924,0.42857142857142855,0.0,0,0,0,1.0,0.0,1.0,0.75,0.0,0.0,0x0454b9c61747aa42a5c771f1ed9a665f6fe82917,0.3722679872719175,1.0,0.05998173515981735,0.46,1.0,1.0,0.0,598.0642570919518,Poor (High Risk)
2,1,1,2.2,1.1,6,0.3333333333333333,0.0,0,0,1.0,5.459976851851851,2.2,0.0,0.0,1.0,2,2.0,0.5,0.2,0.2339676537145735,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0x04559672afdfbd152670d2f1f3f7d07cc3115089,0.5454002314814814,1.0,0.0365296803652968,0.38,1.0,1.0,0.4,649.8295099251649,Fair (Elevated Risk)
2,2,1,2.16104,1.08052,8,0.25,0.0,0,0,1.0,7.031724537037037,2.16104,0.0,0.0,1.0,2,2.0,1.0,0.2,0.9410744349011211,0.14285714285714285,1.0,0,0,0,1.0,0.0,0.0008913110687225948,0.0,0.0,0.0,0x04566bf9d24761ad1c8b9505bc801081a8159d64,0.5296827546296297,1.0,0.03315068493150685,0.6799999999999999,1.0,1.0,0.4017826221374452,675.4824225040057,Fair (Elevated Risk)
5,4,3,2200102420367971.2,440020484073594.25,1,5.0,1.0000003921711422,1,1,0.0,0.00375,0.0,1100000000000000.0,1100000000000000.0,0.0,0,0.0,0.8,0.6,0.9543564535412361,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.4,0.0,0.0,0x04566e55bd811bf6e3e164a3ebe49cbc85369bcb,0.6999625,0.0,0.4016438356164384,0.72,1.0,1.0,0.0,557.2372003424657,Poor (High Risk)
1,1,1,14700000000.0,14700000000.0,1,1.0,0.0,0,0,0.0,0.0,14700000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x04569a1012ee1dd1573763dc024a99ef43db417f,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
3,2,2,2.03599,0.6786633333333333,23,0.13043478260869565,0.0,1,0,1.0,11.274357638888889,1.53599,0.5,0.3255229526233895,1.0,2,2.0,0.6666666666666666,0.4,0.47076225324284304,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.3246587499164828,0.0,0.4080314626443069,0.0,0x0456b014da02c47c722742426192f8a0f4114923,0.4872564236111111,1.0,0.048243001786777845,0.56,1.0,1.0,0.9506825001670344,682.5846811791462,Fair (Elevated Risk)
461,6,4,1.354838350600844e+18,2938911823429163.0,73,6.315068493150685,1.0000981941267342,101,84,0.1145667778248094,0.1583093045486111,2.890150847500242e+17,3.88390000001087e+17,1.3438398910458755,0.0,155,1.5346534653465347,0.013015184381778741,0.8,0.30843322608342827,1.0,0.17136659436008678,0,0,0,0.35357917570498915,0.0,1.0,0.559652928416486,0.0,0.0,0x045751c6c2dc89cb7d5976649eb63de2b2d77f5b,0.7327869403019567,0.0,0.52,0.3278091106290673,1.0,1.0,0.0,543.9776461383959,Poor (High Risk)
9,3,3,54464.798869,6051.644318777778,33,0.2727272727272727,0.0,1,0,0.6204833049644594,4.06863425925926,33365.355589,13500.0,0.40461130300228915,1.0,6,6.0,0.3333333333333333,0.6,0.3708471303941042,0.7142857142857143,0.2222222222222222,0,0,0,0.7777777777777778,0.0,0.8040609777432648,0.2222222222222222,0.0,0.0,0x04581b79bf2fac9ed93b41b8023271ecb86b6857,0.44545864889674525,1.0,0.07606475716064758,0.43999999999999995,1.0,1.0,0.0,616.7743757982835,Fair (Elevated Risk)
2,1,2,2096.000578,1048.000289,1,2.0,0.0,0,0,0.0,0.0003935185185185185,1048.000271,0.0,0.0,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,2.4289920838414846e-08,0.0,0.0,0.0,0x04588a77213469798beb197fdff9075fb4cef6b3,0.29999606481481483,1.0,0.16164383561643839,0.46,1.0,1.0,0.4000000485798417,615.2455939751616,Fair (Elevated Risk)
18,1,4,68103.498886,3783.527715888889,17,1.0588235294117647,1.0014451501968056,4,4,0.39907478742266844,0.9415631808217593,20002.370577,14029.345908,0.7013841611419716,1.0,5,1.25,0.05555555555555555,0.8,0.8652579860909261,0.2857142857142857,0.6111111111111112,0,0,0,1.0,0.0,0.30059445715867633,0.0,0.0,0.0,0x045896a702263b77d8ebabd6c51e826f0f3ebe39,0.810306804418583,1.0,0.11265108783239325,0.3533333333333334,1.0,1.0,0.9988110856826473,754.7482518969704,Good (Moderate Risk)
11,3,1,1718022.7291100002,156183.88446454547,21,0.5238095238095238,0.0,0,0,0.45889177516884005,2.091229166666667,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.2,0.5860695905851034,0.7142857142857143,0.36363636363636365,0,0,0,1.0,0.0,1.0,0.5454545454545454,0.0,0.0,0x0459dda9eb7062e6fdca6293a4c363722fca6102,0.41675524088398536,1.0,0.07642530984996738,0.24363636363636362,1.0,1.0,0.0,590.0162430621278,Poor (High Risk)
1,1,1,98284668.476482,98284668.476482,1,1.0,0.0,0,0,0.0,0.0,98284668.476482,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x045a225d46de1f8fb90559cce505ca11d8a8c354,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
76,7,4,487557341471354.4,6415228177254.663,75,1.0133333333333334,2.097057223604172e-11,16,15,0.3103527165687351,0.9904114197453703,462440787867627.4,25016528309054.02,0.05409671673731112,1.0,30,1.875,0.09210526315789473,0.8,0.517095370604487,0.8571428571428571,0.10526315789473684,0,0,0,0.14473684210526316,0.0,1.0,0.4473684210526316,0.0,0.0,0x045a41a9d9cb0fc81cfe1e8f486e5c53a3b3ce8b,0.3832017007815551,1.0,0.20435433789954338,0.3752631578947369,1.0,1.0,0.0,613.9798916697939,Fair (Elevated Risk)
1,1,1,5967279569.941004,5967279569.941004,1,1.0,0.0,0,0,0.0,0.0,5967279569.941004,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x045a4fb9af81b5c09b519ec40e35d45314a556dd,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,707722252021.2523,707722252021.2523,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x045a6e99eaeb27069d2803ab28f2598cd03f016e,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,101700000000.0,101700000000.0,1,1.0,0.0,0,0,0.0,0.0,101700000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x045a7405a16dc5591c263795f227032893ba76f5,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
146,2,2,79.23346900000001,0.542694993150685,86,1.697674418604651,0.0,0,0,0.48740366144522485,0.5886147030555555,43.386222,0.0,0.0,1.0,139,139.0,0.0136986301369863,0.4,0.5580928706332666,1.0,0.273972602739726,0,0,0,0.2945205479452055,0.0,1.0,0.0,0.0,0.0,0x045b0d7cd8e143619bd67623cf7129e1980fb492,0.4403349514030119,1.0,0.2771838165020707,0.1682191780821918,1.0,1.0,0.0,618.4832281342829,Fair (Elevated Risk)
1,1,1,103200000000.0,103200000000.0,1,1.0,0.0,0,0,0.0,0.0,103200000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x045bedc7e03b75fcc818d423b3ef90c2f0ab8939,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,2000000000000.0,2000000000000.0,1,1.0,0.0,0,0,0.0,0.0,2000000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x045c7ea70b3faec4b39b6f0c91e12cfd026acbfd,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1400000000000000.0,1400000000000000.0,1,1.0,0.0,0,0,0.0,0.0,1400000000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x045dc9517d18e8f968f979bde60d2efacaf4d656,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
224,5,4,2399938157048122.5,10714009629679.12,56,4.0,1.0000559196215146,59,37,0.1336277003859937,0.2474094315625,1199965881103450.5,2032214.4700169999,1.693560210352181e-09,1.0,77,1.305084745762712,0.022321428571428572,0.8,0.5138493604837222,1.0,0.5,0,0,0,0.5892857142857143,0.0,1.0,0.10267857142857142,0.0,0.0,0x045e2a9db6ca319f6b667813c6088067eb52851e,0.7376142158001731,1.0,0.412054794520548,0.3333928571428572,1.0,1.0,0.0,729.5510588424112,Good (Moderate Risk)
4,2,4,1.7796599999999998e+16,4449149999999999.5,1,4.0,1.0,1,1,0.0,0.0004552469097222223,8897999999999999.0,300000000000.0,3.371544167228591e-05,1.0,1,1.0,0.5,0.8,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.14260068678361093,0.0,0x045ef516ff36cbb58ae3714a2bcd244d31695d91,0.6999954475309027,1.0,0.32164383561643844,0.6200000000000001,1.0,1.0,0.0,735.2454372251914,Good (Moderate Risk)
14,3,3,487297933913700.25,34806995279550.02,96,0.14583333333333334,0.0,3,0,0.2494899693392174,7.371966702268518,480684362424560.1,6613571488923.679,0.013758657459886955,1.0,10,3.3333333333333335,0.21428571428571427,0.6,0.727647610299039,0.7142857142857143,0.35714285714285715,0,0,0,0.2857142857142857,0.0,1.0,0.42857142857142855,0.0,0.0,0x045fbe9cadc98c9d8935e3788303ab70328960a0,0.30112732377908,1.0,0.16947488584474882,0.36857142857142855,1.0,1.0,0.0,587.5602066786251,Poor (High Risk)
23,4,4,202200367660691.2,8791320333073.53,74,0.3108108108108108,1.0000091606321584,3,4,0.09991448781432055,3.3243329124537038,202193712192549.5,502.803728,2.486742651626965e-12,1.0,9,3.0,0.17391304347826086,0.8,0.3052086944423985,0.7142857142857143,0.5652173913043478,0,0,0,0.043478260869565216,0.0,1.0,0.21739130434782608,0.0,0.0,0x045fd671c4d7da33629475def9ababecc339c020,0.6967310172197592,1.0,0.1465087004813032,0.4243478260869566,1.0,1.0,0.0,688.593841985831,Fair (Elevated Risk)
2,1,1,1999054179651.8845,999527089825.9423,9,0.2222222222222222,0.0,0,0,1.0,8.564328703703703,1999054179651.8845,0.0,0.0,1.0,2,2.0,0.5,0.2,0.4107443490112104,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0461c15ca570db9f53f6d5ccace97d0c8a70e5b5,0.5143567129629629,1.0,0.03257229832572298,0.38,1.0,1.0,0.0,621.4750229895992,Fair (Elevated Risk)
1,1,1,6747090179.096254,6747090179.096254,1,1.0,0.0,0,0,0.0,0.0,6747090179.096254,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0461fcc541d33ec0b3b7a7a0512c181ce2af6e65,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1.054653,1.054653,1,1.0,0.0,0,0,0.0,0.0,1.054653,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0462096a2631fa4974713f0c0e29b43b510f6570,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,0.078965,0.078965,1,1.0,0.0,0,0,0.0,0.0,0.078965,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x04621637c3a72db27d6f1fc1352480fd4d1e7b06,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,100000000.0,100000000.0,1,1.0,0.0,0,0,0.0,0.0,100000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0462d63693c30e73e3646ade6f0aa44ea307832a,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,0.049231,0.049231,1,1.0,0.0,0,0,0.0,0.0,0.049231,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x04631f939c69d8660c648b56b6e10595f0255b10,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1120000000000.0,1120000000000.0,1,1.0,0.0,0,0,0.0,0.0,1120000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0463a70679a6afea907a90c84d732123c7311710,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
345,8,4,6.066110161104932e+16,175829280032027.0,122,2.8278688524590163,1.000003294348132,48,38,0.12016044243349489,0.35300569282407407,6.03442422772161e+16,40700113357.996376,6.744655632765039e-07,1.0,190,3.9583333333333335,0.02318840579710145,0.8,0.4550331493641542,1.0,0.22028985507246376,0,0,0,0.17101449275362318,0.0,1.0,0.3159420289855073,0.0,0.0,0x0464349e7012a83c965d672e9eca3896a1260624,0.7325180758018077,1.0,0.42677745340220075,0.33391304347826095,1.0,1.0,0.0,730.5374413086081,Good (Moderate Risk)
2,1,2,1200000000.0,600000000.0,4,0.5,0.0,1,0,1.0,3.2352430555555554,1000000000.0,200000000.0,0.2,1.0,1,1.0,0.5,0.4,0.6464466094067263,0.2857142857142857,0.5,0,0,0,1.0,0.0,0.9428090415820635,1.0,0.0,0.0,0x0464a891a517c2be0bca86470b74babc985e9141,0.5676475694444445,1.0,0.046575342465753435,0.46,1.0,1.0,0.0,644.8981937309741,Fair (Elevated Risk)
9,2,4,2743094392404025.5,304788265822669.5,92,0.09782608695652174,0.7802785923753666,2,1,0.4422266489772829,11.485730613425925,996794392404025.5,682000000000000.0,0.6841932550956491,1.0,5,2.5,0.2222222222222222,0.8,0.415015564204092,0.5714285714285714,0.5555555555555556,0,0,0,0.2222222222222222,0.0,0.7660410766074145,0.8888888888888888,0.06356142049149749,0.0,0x0464e9d70f1b21ecdf741ed3dba1de6d877d1b48,0.6299221255090723,1.0,0.1590589636688505,0.45333333333333337,1.0,1.0,0.06791784678517099,680.0686016001874,Fair (Elevated Risk)
10,1,4,8200.187742,820.0187742,1,10.0,1.0000598566666665,2,2,0.1514718625761431,0.0995267489699074,2300.0,1800.0,0.782608695652174,1.0,4,2.0,0.1,0.8,0.9002317500218446,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.8676863988983192,0.8,0.0,0.0,0x0464fb56ddf5dfc14b13d3b9c064f8732cbe012a,0.7444462912831439,1.0,0.4016438356164384,0.38000000000000006,1.0,1.0,0.0,734.3581481632517,Good (Moderate Risk)
6,2,4,445080860824087.4,74180143470681.23,1,6.0,1.000155520167323,1,2,1.0,0.1897060185185185,445080860823768.25,107.06007,2.405407183805886e-13,1.0,2,2.0,0.3333333333333333,0.8,0.819979425044226,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0x0465130e29be525707f2e38726e1465d632efbbf,0.9981029398148148,1.0,0.4016438356164384,0.52,1.0,1.0,0.0,811.7723102961696,Excellent (Low Risk)
1,1,1,108600000000.0,108600000000.0,1,1.0,0.0,0,0,0.0,0.0,108600000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0466354046c9f28cb0a6d9648c2b41609d24e050,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,77472135409.79546,77472135409.79546,1,1.0,0.0,0,0,0.0,0.0,77472135409.79546,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0466c8e551c53ea1d554ea1dbfd32f154ab7f089,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
9,4,2,6662513779172872.0,740279308796985.8,34,0.2647058823529412,0.0,4,0,0.6666666666666667,4.249114583333333,2662513779167872.5,4000000000005000.0,1.5023396428224827,0.0,5,1.25,0.4444444444444444,0.4,0.7099914858635958,0.42857142857142855,0.6666666666666666,0,0,0,0.5555555555555556,0.0,1.0,0.8888888888888888,0.0,0.0,0x0466e01f9edb0fe882be01b0693f4daf107fc151,0.45750885416666665,0.0,0.07706688154713941,0.4266666666666667,1.0,1.0,0.0,418.6039124404042,Very Poor (Very High Risk)
